demand,demand_desc,major,major_desc,sub_major,sub_major_desc,minor,minor_desc,sub_minor,sub_minor_desc,net_payment
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,70,PENSIONERS OF STATE ELECTION COMMISSION [S00N],5872.6
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,71,PENSIONERS OF FOREST DEPARTMENT [S00N],32713.28485
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,78,PENSIONERS OF PUBLIC WORKS DEPARTMENT [S00N],19164.6597
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,81,PENSIONERS OF JUDICIAL ACADEMY [S00N],27111.11111
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,82,PENSIONERS OF URBAN DEVELOPMENTDEPARTMENT [S00N],23051.66667
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,83,REVENUE DEPARTMENT [S00N],22917.97693
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,84,PENSIONERS OF CHIEF ELECTRICAL INSPECTOR DEPARTMENT [S00N],12598.11111
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,86,PENSIONERS OF WOMEN AND CHILD DEVELOPMENT DEPARTMENT [S00N],10298.65315
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,87,PENSIONERS OF SCIENCE  TECHNOLOGY & ENVIRONMENT DEPARTMENT [S00N],19186
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,88,PENSIONERS OF STAFF SELECTION BOARD [S00N],2415.25
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,89,PENSIONERS OF STATE INFORMATION COMMISSION [S00N],12981
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,90,PENSIONERS OF HEALTH SAFETY & REGULATION [S00N],12184.41176
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,91,RENOVATION OF ASHRAMS [S00N],5000000
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,92,PENSIONERS OF HIMACHAL PRADESH ADMINISTRATIVE TRIBUNAL [S00N],20991.83333
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,93,PENSIONERS OF IT DEPARTMENT [S00N],4933.777778
19,SOCIAL JUSTICE AND EMPOWERMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,800,OTHER EXPENDITURES,94,PENSIONERS OF DIRECTORATE OF FORENSIC SCIENCE [S00N],1295.333333
19,SOCIAL JUSTICE AND EMPOWERMENT,2236,NUTRITION,2,DISTRIBUTION OF NUTRITIOUS FOOD AND BEVERAGES,101,SPECIAL NUTRITION PROGRAMMES,5,NUTRITION SCHEME [S10N],71248875
19,SOCIAL JUSTICE AND EMPOWERMENT,4225,CAPITAL OUTLAY ON WELFARE OF S,3,WELFARE OF BACKWARD CLASSES,190,INVESTMENT PUBLIC SECTOR & OTHER UNDERTAKINGS,1,INVESTMENT IN HIMACHAL BACKWARD CLASSES  MINORITIES & MAHILA FINANCE DEVELOPMENT CORPORATION. [S00N],9183333.333
19,SOCIAL JUSTICE AND EMPOWERMENT,4225,CAPITAL OUTLAY ON WELFARE OF S,80,GENERAL,800,OTHER EXPENDITURE,1,CONSTRUCTION OF BUILDINGS [S00N],4737933.333
19,SOCIAL JUSTICE AND EMPOWERMENT,4235,CAPITAL OUTLAY ON SOCIAL SECUR,2,SOCIAL WELFARE,190,INVESTMENT IN PUBLIC SECTOR & OTHER UNDERTAKINGS,2,WOMENS DEVELOPMENT CORPORATION [S00N],6125000
19,SOCIAL JUSTICE AND EMPOWERMENT,4235,CAPITAL OUTLAY ON SOCIAL SECUR,2,SOCIAL WELFARE,800,OTHER EXPENDITURE,1,C/O BUILDINGS [S10N],14141854.17
20,RURAL DEVELOPMENT,2216,HOUSING,3,RURAL HOUSING,102,PROVISION OF HOUSE SITE TO LANDLESS,4,MUKHYA MANTRI AWAS YOJNA [S00N],4010000
20,RURAL DEVELOPMENT,2216,HOUSING,3,RURAL HOUSING,102,PROVISION OF HOUSE SITE TO LANDLESS,5,SCHEME FOR REPAIR OF HOUSES UNDER MUKHY MANTRI AWAAS YOJNA FOR GENERAL CATEGORY BPL [S00N],1033333.333
20,RURAL DEVELOPMENT,2230,LABOUR AND EMPLOYMENT,3,TRAINING,3,TRAINING OF CRAFTSMEN & SUPERVISORS,1,TAILORING CENTRE IN HIMACHAL PRADESH [S00N],49451.22185
20,RURAL DEVELOPMENT,2501,SPECIAL PROGRAMMES FOR RURAL D,6,SELF EMPLOYMENT PROGRAMMES,101,SWARNAJAYANTI GRAM SWAROJGAR YOJANA,3,DISTRICT RURAL DEVELOPMENT AGENCIES [S10N],154736485.714
20,RURAL DEVELOPMENT,2501,SPECIAL PROGRAMMES FOR RURAL D,6,SELF EMPLOYMENT PROGRAMMES,101,SWARNAJAYANTI GRAM SWAROJGAR YOJANA,5,NATIONAL RURAL LIVELIHOOD MISSION SCHEME [S10N],36932500
20,RURAL DEVELOPMENT,2501,SPECIAL PROGRAMMES FOR RURAL D,6,SELF EMPLOYMENT PROGRAMMES,101,SWARNAJAYANTI GRAM SWAROJGAR YOJANA,7,DEEN DAYAL UPADHYAYA GRAMIN KAUSHAL YOJNA [S10N],32230000
20,RURAL DEVELOPMENT,2501,SPECIAL PROGRAMMES FOR RURAL D,6,SELF EMPLOYMENT PROGRAMMES,101,SWARNAJAYANTI GRAM SWAROJGAR YOJANA,8,SHYAMA PARSAD MUKHERJI RURBAN MISSION [S10N],9850000
20,RURAL DEVELOPMENT,2501,SPECIAL PROGRAMMES FOR RURAL D,6,SELF EMPLOYMENT PROGRAMMES,101,SWARNAJAYANTI GRAM SWAROJGAR YOJANA,10,MUKHYA MANTRI YUVA AJEEVIKA YOJNA [S00N],10000000
20,RURAL DEVELOPMENT,2501,SPECIAL PROGRAMMES FOR RURAL D,6,SELF EMPLOYMENT PROGRAMMES,800,OTHER EXPENDITURE.,3,MAATRI SHAKTI BEEMA YOJNA [S00N],1220689.655
20,RURAL DEVELOPMENT,2501,SPECIAL PROGRAMMES FOR RURAL D,6,SELF EMPLOYMENT PROGRAMMES,800,OTHER EXPENDITURE.,6,PRADHAN MANTRI KRISHI SINCHAYEE YOJNA [S10N],95222000
20,RURAL DEVELOPMENT,2505,RURAL EMPLOYMENT,1,NATIONAL PROGRAMMES,702,JAWAHAR GRAM SAMRIDHI YOJANA,6,MAHATAMA GANDHI NATIONAL RURAL EMPLOYMENT GURANTEE SCHEME (MNREGA). [S00N],69152538.46
20,RURAL DEVELOPMENT,2505,RURAL EMPLOYMENT,2,RURAL EMPLOYMENT GUARANTEE SCHEME,101,NATIONAL RURAL EMPLOYMENT GUARANTEE SCHEME,1,MAHATMA GANDHI NATIONAL RURAL EMPLOYMENT GUARANTEE SCHEME (MNREGA) [S10N],221754900
20,RURAL DEVELOPMENT,2505,RURAL EMPLOYMENT,2,RURAL EMPLOYMENT GUARANTEE SCHEME,101,NATIONAL RURAL EMPLOYMENT GUARANTEE SCHEME,4,OPERATION OF SOCIAL AUDIT UNIT UNDER MNREGA [S00N],16071000
20,RURAL DEVELOPMENT,4216,CAPITAL  OUTLAY ON HOUSING,2,URBAN HOUSING,800,OTHER EXPENDITURE,1,CONSTRUCTION OF RESIDENCE OF DISTRICT PANCHAYAT OFFICERS/PRINCIPALS  TRAINING INSTITUTES./ OTHER EMP [S00N],1800000
20,RURAL DEVELOPMENT,4216,CAPITAL  OUTLAY ON HOUSING,3,RURAL HOUSING,800,OTHER EXPENDITURE,1,CONSTRUCTION OF RESIDENCE OF PANCHAYAT INSPECTOR/SUB INSPECTORS. [S00N],2725000
22,FOOD AND CIVIL SUPPLIES,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,53,MAINTENANCE AND REPAIRS,17,MAINT.EXP. OF FOOD & SUPPLY DEPARTMENT [S00N],496883.3333
22,FOOD AND CIVIL SUPPLIES,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,53,MAINTENANCE AND REPAIRS,65,MAINTENANCE OF H.P. CONSUMER REDRESSAL COMMISSION BUILDING. [S00N],55000
22,FOOD AND CIVIL SUPPLIES,2408,FOOD STORAGE AND WAREHOUSING,1,FOOD,1,DIRECTION AND ADMINISTRATION,2,STAFF OF DISTRICT FORUM [S00N],210745.671553
22,FOOD AND CIVIL SUPPLIES,2408,FOOD STORAGE AND WAREHOUSING,1,FOOD,1,DIRECTION AND ADMINISTRATION,3,STATE FOOD COMMISSION [S00N],470117
22,FOOD AND CIVIL SUPPLIES,2408,FOOD STORAGE AND WAREHOUSING,1,FOOD,102,FOOD SUBSIDIES,11,PROCUREMENT OF PULSES  WHEAT  RICE  OILS & IODIZED SALT ON SUBSIDIES [S00N],40308004.65
22,FOOD AND CIVIL SUPPLIES,2408,FOOD STORAGE AND WAREHOUSING,1,FOOD,102,FOOD SUBSIDIES,12,PROCUREMENT OF SUGAR [S00N],207381960.5
22,FOOD AND CIVIL SUPPLIES,2408,FOOD STORAGE AND WAREHOUSING,1,FOOD,102,FOOD SUBSIDIES,13,SUBSIDY ON WHEAT & RICE TO BPL FAMILIES [S25N],50390108.22
22,FOOD AND CIVIL SUPPLIES,2408,FOOD STORAGE AND WAREHOUSING,1,FOOD,800,OTHER EXPENDITURE,2,HIMACHAL GRIHANI SUVIDHA YOJNA [S00N],606682.354
22,FOOD AND CIVIL SUPPLIES,4408,CAPITAL OUTLAY ON FOOD STORAGE,1,FOOD,101,PROCUREMENT & SUPPLY,1,PURCHASE OF WHEAT [S00N],98231
22,FOOD AND CIVIL SUPPLIES,4408,CAPITAL OUTLAY ON FOOD STORAGE,2,STROAGE & WAREHOUSING,101,RURAL GODWON PROGRAMMES,3,CONSTRUCTION OF GODOWNS [S00N],19700000
23,POWER DEVELOPMENT,2501,SPECIAL PROGRAMMES FOR RURAL D,4,INTEGRATED RURAL ENERGY PLANNING PROGRAMME,105,PROJECT IMPLEMENTATION,1,G.I.A.TO IMPLEMENTATION AGENCIES. [S00N],11850000
23,POWER DEVELOPMENT,2801,POWER,80,GENERAL,1,DIRECTION AND ADMINISTRATION,1,DIRECTORATE OF ENERGY [S00N],568177.112146
23,POWER DEVELOPMENT,2801,POWER,80,GENERAL,101,ASSISTANCE TO ELECTRICITY BOARDS,7,SUBSIDY ON A/C OF TARIFF ROLL [S00N],2869400000
23,POWER DEVELOPMENT,2801,POWER,80,GENERAL,800,OTHER EXPENDITURE,2,STATE ELECTRICITY REGULATORY COMMISSION [S00N],2250000
23,POWER DEVELOPMENT,2801,POWER,80,GENERAL,800,OTHER EXPENDITURE,3,EXPENDITURE ON PAYMENT OF ARBITRATION FEE [S00N],225625
23,POWER DEVELOPMENT,4801,CAPITAL OUTLAY ON POWER PROJEC,1,HYDEL GENERATION,190,INVESTMENT IN PUBLIC SECTOR AND OTHER UNDERTAKINGS,6,EQUITY CONTRIBUTION TO H.P. POWER CORPORATION [S00N],229250000
23,POWER DEVELOPMENT,4801,CAPITAL OUTLAY ON POWER PROJEC,1,HYDEL GENERATION,190,INVESTMENT IN PUBLIC SECTOR AND OTHER UNDERTAKINGS,7,EQUITY CONTRIBUTION TO H.P. TRANSMISSION CORPORATION LTD. [S00N],68266666.67
23,POWER DEVELOPMENT,4801,CAPITAL OUTLAY ON POWER PROJEC,1,HYDEL GENERATION,190,INVESTMENT IN PUBLIC SECTOR AND OTHER UNDERTAKINGS,9,EQUITY CONTRIBUTION IN HPSEB LTD. [S00N],327300000
24,PRINTING AND STATIONERY,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,53,MAINTENANCE AND REPAIRS,13,MAINT.EXP. OF PRINTING & STATIONARY DEPARTMENT [S00N],799920.6667
24,PRINTING AND STATIONERY,2216,HOUSING,5,GENERAL POOL ACCOMODATION,53,MAINTENANCE AND REPAIRS,1,OTHER MAINTENANCE EXPENDITURE [S00N],62564.875
25,ROAD AND WATER TRANSPORT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,101,PERSONAL ACCIDENT INSURANCE SCHEME FOR POOR FAMILIES,4,PAYMENT OF EX-GRATIA GRANT TO PASSENGERS [S00N],591666.6667
26,TOURISM AND CIVIL AVIATION,3053,CIVIL AVIATION,80,GENERAL,1,DIRECTION & ADMINISTRATION,1,HEADQUARTER STAFF [S00N],74702.16304
26,TOURISM AND CIVIL AVIATION,3452,TOURISM,80,GENERAL,1,DIRECTION AND ADMINISTRATION,1,DIRECTORATE [S00N],1394231.8229
26,TOURISM AND CIVIL AVIATION,3452,TOURISM,80,GENERAL,1,DIRECTION AND ADMINISTRATION,2,FIELD STAFF [S00N],282641022.83423
26,TOURISM AND CIVIL AVIATION,3452,TOURISM,80,GENERAL,3,TRAINING,1,STIPENDS/SCHOLARSHIPS FOR TRAINEES [S00N],437700
26,TOURISM AND CIVIL AVIATION,3452,TOURISM,80,GENERAL,104,PROMOTION AND PUBLICITY,4,FAIR FESTIVALS AND PUBLICITY [S00N],1092200.7555
26,TOURISM AND CIVIL AVIATION,3452,TOURISM,80,GENERAL,800,OTHER EXPENDITURE,8,INCENTIVE FOR TOURISM INFRASTRUCTURE [S00N],120720.30769
26,TOURISM AND CIVIL AVIATION,5053,CAPITAL OUTLAY ON CIVIL AVIATI,2,AIR PORTS,102,AERODROMES,1,CONSTRUCTION OF HALIPADS AND AIRSTRIPS [S00N],4223857.143
26,TOURISM AND CIVIL AVIATION,5452,CAPITAL OUTLAY ON TOURISM,1,TOURIST INFRASTRUCTURE,800,OTHER EXPENDITURE,1,CONSTRUCTION OF VARIOUS WORKS [S00N],1136324.318
26,TOURISM AND CIVIL AVIATION,5452,CAPITAL OUTLAY ON TOURISM,1,TOURIST INFRASTRUCTURE,800,OTHER EXPENDITURE,3,NAI RAAHEIN NAI MANZILIEN [S00N],83311253.33
27,LABOUR EMPLOYMENT AND TRAINING,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,53,MAINTENANCE AND REPAIRS,87,MAINTENANCE OF TECHNICAL EDUCATION DEPARTMENT BUILDING [S00N],190958.3333
27,LABOUR EMPLOYMENT AND TRAINING,2216,HOUSING,5,GENERAL POOL ACCOMODATION,53,MAINTENANCE AND REPAIRS,1,OTHER MAINTENANCE EXPENDITURE [S00N],46882.35294
27,LABOUR EMPLOYMENT AND TRAINING,2225,WELFARE OF SCHEDULED CASTES SC,2,WELFARE OF SCHEDULED TRIBES,277,EDUCATION,3,EDUCATION [S00N],117750
27,LABOUR EMPLOYMENT AND TRAINING,2225,WELFARE OF SCHEDULED CASTES SC,3,WELFARE OF BACKWARD CLASSES,277,EDUCATION,4,TECHNICAL SCHOLARSHIPS [S00N],180000
27,LABOUR EMPLOYMENT AND TRAINING,2230,LABOUR AND EMPLOYMENT,1,LABOUR,1,DIRECTION & ADMINISTRATION,1,HEADQUARTER STAFF [S00N],151593.80435
27,LABOUR EMPLOYMENT AND TRAINING,2230,LABOUR AND EMPLOYMENT,1,LABOUR,101,INDUSTRIAL RELATIONS,1,ENFORCEMENT OF LABOUR LAWS [S00N],129430.294562
27,LABOUR EMPLOYMENT AND TRAINING,2230,LABOUR AND EMPLOYMENT,1,LABOUR,101,INDUSTRIAL RELATIONS,2,SETTLEMENT OF DISPUTES [S00N],227367.050678
27,LABOUR EMPLOYMENT AND TRAINING,2230,LABOUR AND EMPLOYMENT,1,LABOUR,101,INDUSTRIAL RELATIONS,3,WAGES BOARDS [S00N],2117
27,LABOUR EMPLOYMENT AND TRAINING,2230,LABOUR AND EMPLOYMENT,1,LABOUR,102,WORKING CONDITION & SAFETY,1,INSPECTORATE OF FACTORIES [S00N],36826.62069
27,LABOUR EMPLOYMENT AND TRAINING,2230,LABOUR AND EMPLOYMENT,2,EMPLOYMENT SERVICES,1,DIRECTION & ADMINISTRATION,1,STAFF AT DIRECTORATE OF EMPLOYMENT [S00N],94368.82758299999
27,LABOUR EMPLOYMENT AND TRAINING,2230,LABOUR AND EMPLOYMENT,2,EMPLOYMENT SERVICES,4,RESEARCH  SURVEY & STATISTICS,1,COLLECTION OF EMP. MARKET INFORMATION [S00N],69216.42248000001
27,LABOUR EMPLOYMENT AND TRAINING,2230,LABOUR AND EMPLOYMENT,2,EMPLOYMENT SERVICES,101,EMPLOYMENT SERVICES,1,EXTENSION OF COVERAGE OF EMPLOYMENT SERVICES [S00N],186932.168241
27,LABOUR EMPLOYMENT AND TRAINING,2230,LABOUR AND EMPLOYMENT,2,EMPLOYMENT SERVICES,101,EMPLOYMENT SERVICES,2,VOCATIONAL GUIDANCE AND EMPLOYMENT COUN- SELLING [S00N],59460.66468
27,LABOUR EMPLOYMENT AND TRAINING,2230,LABOUR AND EMPLOYMENT,2,EMPLOYMENT SERVICES,101,EMPLOYMENT SERVICES,3,UNIVERSITY EMPLOYMENT AND GUIDANCE BEAU REU [S00N],38746.719296999996
27,LABOUR EMPLOYMENT AND TRAINING,2230,LABOUR AND EMPLOYMENT,2,EMPLOYMENT SERVICES,101,EMPLOYMENT SERVICES,5,SPECIAL EMPLOYMENT EXCHANGES (SCHEDULED CASTE) [S00N],65379.866663299996
27,LABOUR EMPLOYMENT AND TRAINING,2230,LABOUR AND EMPLOYMENT,2,EMPLOYMENT SERVICES,800,OTHER EXPENDITURE,1,UNEMPLOYMENT ALLOWANCE [S00N],456400.382455
27,LABOUR EMPLOYMENT AND TRAINING,2230,LABOUR AND EMPLOYMENT,3,TRAINING,1,DIRECTION & ADMINISTRATION,1,STAFF AT DIRECTORATE OF TECHNICAL EDUCAT ION  VOCATIONAL AND INDUSTRIAL TRAINING [S00N],94775.11579
27,LABOUR EMPLOYMENT AND TRAINING,2230,LABOUR AND EMPLOYMENT,3,TRAINING,3,TRAINING OF CRAFTSMEN & SUPERVISORS,5,TRAINING OF CRAFTSMAN & SUPERVISIORS [S00N],400946.985603
27,LABOUR EMPLOYMENT AND TRAINING,2230,LABOUR AND EMPLOYMENT,3,TRAINING,3,TRAINING OF CRAFTSMEN & SUPERVISORS,9,SKILL DEVELOPMENT ALLOWANCE [S00N],492917.521671
27,LABOUR EMPLOYMENT AND TRAINING,2230,LABOUR AND EMPLOYMENT,3,TRAINING,102,APPRENTICESHIPS TRAINING,1,TRAINING [S00N],40031.22727
27,LABOUR EMPLOYMENT AND TRAINING,2230,LABOUR AND EMPLOYMENT,3,TRAINING,800,OTHER EXPENDITURE,1,HIMACHAL PRADESH KAUSHAL VIKAS NIGAM [S00N],356750000
27,LABOUR EMPLOYMENT AND TRAINING,4202,CAPITAL OUTLAY  ON EDUCATION S,2,TECHNICAL EDUCATION,104,POLYTECHNICS,1,BUILDING [S00N],9491929.158
27,LABOUR EMPLOYMENT AND TRAINING,4202,CAPITAL OUTLAY  ON EDUCATION S,2,TECHNICAL EDUCATION,105,ENGINEERING/TECHNICAL COLLEGES AND INSTITUTES,1,BUILDING [S00N],20970588.24
27,LABOUR EMPLOYMENT AND TRAINING,4202,CAPITAL OUTLAY  ON EDUCATION S,2,TECHNICAL EDUCATION,105,ENGINEERING/TECHNICAL COLLEGES AND INSTITUTES,3,CONSTRCTION OF ITI BUILDINGS [S00N],5830438.288
28,URBAN DEVELOPMENT TOWN AND COUNTRY PLANNING AND HOUSING,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,53,MAINTENANCE AND REPAIRS,10,MAINT. EXP. OF TCP DEPARTMENT [S00N],372071.4444
28,URBAN DEVELOPMENT TOWN AND COUNTRY PLANNING AND HOUSING,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,53,MAINTENANCE AND REPAIRS,95,MAINTENANCE OF URBAN DEVELOPMENT DEPARTMENT BUILDING [S00N],1500000
28,URBAN DEVELOPMENT TOWN AND COUNTRY PLANNING AND HOUSING,2215,WATER SUPPLY AND  SANITATION,2,SEWERAGE & SANITATION,105,SANITATION SERVICES,4,MAINTENANCE AND REPAIR [S00N],72150000
28,URBAN DEVELOPMENT TOWN AND COUNTRY PLANNING AND HOUSING,2217,URBAN DEVELOPMENT,80,GENERAL,1,DIRECTION AND ADMINISTRATION,1,DIRECTORATE OF URBAN LOCAL BODIES [S00N],936046.867524
28,URBAN DEVELOPMENT TOWN AND COUNTRY PLANNING AND HOUSING,2217,URBAN DEVELOPMENT,80,GENERAL,1,DIRECTION AND ADMINISTRATION,2,DIREC.OF TOWN & COUNTRY PLN.ORGANISATION [S00N],640862.418587
28,URBAN DEVELOPMENT TOWN AND COUNTRY PLANNING AND HOUSING,2217,URBAN DEVELOPMENT,80,GENERAL,191,ASSISTANCE TO MUNICIPAL CORPORATION,1,STATE FINANCE COMMISSION AWARD [S00N],377778000
28,URBAN DEVELOPMENT TOWN AND COUNTRY PLANNING AND HOUSING,2217,URBAN DEVELOPMENT,80,GENERAL,191,ASSISTANCE TO MUNICIPAL CORPORATION,45,CENTRAL FINANCE COMMISSION AWARD [S00N],53248000
28,URBAN DEVELOPMENT TOWN AND COUNTRY PLANNING AND HOUSING,2217,URBAN DEVELOPMENT,80,GENERAL,191,ASSISTANCE TO MUNICIPAL CORPORATION,46,GRANT TO MUNICIPAL CORPORATION SHIMLA FOR SPECIFIC SCHEMES OF MERGED AREAS [S00N],30000000
28,URBAN DEVELOPMENT TOWN AND COUNTRY PLANNING AND HOUSING,2217,URBAN DEVELOPMENT,80,GENERAL,191,ASSISTANCE TO MUNICIPAL CORPORATION,47,GIA TO SWACHH BHARAT MISSION (SBM) [S10N],2500000
28,URBAN DEVELOPMENT TOWN AND COUNTRY PLANNING AND HOUSING,2217,URBAN DEVELOPMENT,80,GENERAL,191,ASSISTANCE TO MUNICIPAL CORPORATION,48,ATAL MISSION FOR REJUVENATION AND URBAN TRANSFORMATION (AMRUT) [S10N],77541229.5
28,URBAN DEVELOPMENT TOWN AND COUNTRY PLANNING AND HOUSING,2217,URBAN DEVELOPMENT,80,GENERAL,191,ASSISTANCE TO MUNICIPAL CORPORATION,49,SMART CITY MISSION [S10N],56111111.11
28,URBAN DEVELOPMENT TOWN AND COUNTRY PLANNING AND HOUSING,2217,URBAN DEVELOPMENT,80,GENERAL,191,ASSISTANCE TO MUNICIPAL CORPORATION,51,CONSTRUCTION OF PARKING [S00N],20000000
28,URBAN DEVELOPMENT TOWN AND COUNTRY PLANNING AND HOUSING,2217,URBAN DEVELOPMENT,80,GENERAL,191,ASSISTANCE TO MUNICIPAL CORPORATION,52,DEVELOPMENT OF CHILDREN PARKS [S00N],20000000
28,URBAN DEVELOPMENT TOWN AND COUNTRY PLANNING AND HOUSING,2217,URBAN DEVELOPMENT,80,GENERAL,191,ASSISTANCE TO MUNICIPAL CORPORATION,53,LAL BAHADUR SHASTRI KAMGAR EVAM SHAHARI AJEEVIKA YOJNA [S00N],3000000
28,URBAN DEVELOPMENT TOWN AND COUNTRY PLANNING AND HOUSING,2217,URBAN DEVELOPMENT,80,GENERAL,191,ASSISTANCE TO MUNICIPAL CORPORATION,54,GRANT TO MUNICIPAL CORPORATION SHIMLA [S00N],15000000
28,URBAN DEVELOPMENT TOWN AND COUNTRY PLANNING AND HOUSING,2217,URBAN DEVELOPMENT,80,GENERAL,191,ASSISTANCE TO MUNICIPAL CORPORATION,56,WORLD BANK AIDED GREATER SHIMLA WATER SUPPLY SCHEME [S00N],1435300000
28,URBAN DEVELOPMENT TOWN AND COUNTRY PLANNING AND HOUSING,2217,URBAN DEVELOPMENT,80,GENERAL,191,ASSISTANCE TO MUNICIPAL CORPORATION,57,ATAL SHRESHTH SHEHAR YOJNA [S00N],20000000
28,URBAN DEVELOPMENT TOWN AND COUNTRY PLANNING AND HOUSING,2217,URBAN DEVELOPMENT,80,GENERAL,192,ASSISTANT TO MUNCIPALITIES/MUNCIPAL COUNCILS.,1,STATE FINANCE COMMISSION AWARD [S00N],693515000
28,URBAN DEVELOPMENT TOWN AND COUNTRY PLANNING AND HOUSING,2217,URBAN DEVELOPMENT,80,GENERAL,192,ASSISTANT TO MUNCIPALITIES/MUNCIPAL COUNCILS.,4,DEENDAYAL ANTYODAYA YOJANA-NATIONAL URBAN LIVELIHOOD MISSION (DAY-NULM) [S10N],8105128
28,URBAN DEVELOPMENT TOWN AND COUNTRY PLANNING AND HOUSING,2217,URBAN DEVELOPMENT,80,GENERAL,192,ASSISTANT TO MUNCIPALITIES/MUNCIPAL COUNCILS.,14,CENTRAL FINANCE COMMISSION AWARD [S00N],103502000
28,URBAN DEVELOPMENT TOWN AND COUNTRY PLANNING AND HOUSING,2217,URBAN DEVELOPMENT,80,GENERAL,192,ASSISTANT TO MUNCIPALITIES/MUNCIPAL COUNCILS.,15,CONSTRUCTION OF PARKING [S00N],15000000
28,URBAN DEVELOPMENT TOWN AND COUNTRY PLANNING AND HOUSING,2217,URBAN DEVELOPMENT,80,GENERAL,192,ASSISTANT TO MUNCIPALITIES/MUNCIPAL COUNCILS.,16,GIA TO SWACHH BHARAT MISSION (SBM) [S10N],13775000
28,URBAN DEVELOPMENT TOWN AND COUNTRY PLANNING AND HOUSING,2217,URBAN DEVELOPMENT,80,GENERAL,192,ASSISTANT TO MUNCIPALITIES/MUNCIPAL COUNCILS.,17,ATAL MISSION FOR REJUVENATION AND URBAN TRANSFORMATION (AMRUT) [S10N],33231956
28,URBAN DEVELOPMENT TOWN AND COUNTRY PLANNING AND HOUSING,2217,URBAN DEVELOPMENT,80,GENERAL,192,ASSISTANT TO MUNCIPALITIES/MUNCIPAL COUNCILS.,18,PRADHAN MANTRI AWAS YOJANA-HOUSING FOR ALL(URBAN) [S10N],8819077.143
28,URBAN DEVELOPMENT TOWN AND COUNTRY PLANNING AND HOUSING,2217,URBAN DEVELOPMENT,80,GENERAL,192,ASSISTANT TO MUNCIPALITIES/MUNCIPAL COUNCILS.,19,DEVELOPMENT OF CHILDREN PARKS [S00N],20000000
